variant,seed,success,boxes,num_boxes,failure,mission_time_s,path_m,energy_wh,regen_wh,final_soc,terminal_v,max_cell_temp,soc_spread,nmpc_mean_ms,nmpc_p99_ms,nmpc_solves,switches,astar_replans,recoveries,collisions,wedge_escapes,corridor_narrow_s,corridor_class
full,1013,1,3,3,none,134.52,23.042,86.2646,0.332,53.65,26.202,25.67,0.359,104.84,141.79,138,18,158,3,0,1,4.32,open
full,1014,1,3,3,none,143.92,23.629,92.3221,0.3375,52.5,26.193,25.66,0.385,103.39,143.42,160,19,159,4,0,0,4.58,open
full,1015,1,3,3,none,141.82,23.139,91.0148,0.3442,52.75,26.195,25.67,0.379,100.44,139.73,170,16,120,3,0,0,4.39,open
full,1016,1,3,3,none,139.32,22.894,88.6453,0.2935,53.2,26.198,25.66,0.369,100.85,127.04,152,17,169,2,0,0,5.11,open
full,1017,1,3,3,none,173.82,25.133,110.5769,0.2876,49.03,26.168,25.67,0.461,97.49,117.16,141,15,267,10,0,0,5.01,open
full,1018,1,3,3,none,145.23,23.888,93.8598,0.4076,52.21,26.19,25.66,0.391,108.84,160.52,149,23,237,7,0,0,3.87,open
full,1019,1,3,3,none,141.73,23.451,90.2574,0.343,52.9,26.196,25.66,0.376,102.22,135.77,151,21,179,3,0,0,5.03,open
full,1020,1,3,3,none,145.34,24.005,92.8518,0.3307,52.4,26.192,25.66,0.387,106.52,141.21,150,21,365,6,0,0,4.06,open
full,1021,1,3,3,none,135.25,23.134,86.4197,0.3832,53.63,26.202,25.67,0.36,99.86,137.66,173,19,92,1,0,0,4.88,open
full,1022,1,3,3,none,136.51,23.224,87.0241,0.279,53.51,26.205,25.67,0.363,105.27,157.85,152,15,197,3,0,0,4.57,dead_end
full,1023,0,3,3,timeout,240.0,25.988,153.7861,0.3013,40.79,26.132,25.69,0.642,106.94,144.87,147,32,1224,23,0,3,4.71,open
full,1024,1,3,3,none,126.04,22.454,80.5803,0.3283,54.73,26.21,25.66,0.336,102.74,148.63,152,12,147,1,0,0,4.12,open
full,1025,1,3,3,none,131.22,22.915,83.9183,0.3193,54.1,26.205,25.68,0.35,101.91,144.19,143,18,171,2,0,0,4.54,open
full,1026,1,3,3,none,133.64,22.995,85.3701,0.3337,53.82,26.203,25.66,0.356,100.41,138.3,153,19,191,3,0,0,4.4,open
full,1027,1,3,3,none,133.92,23.134,85.9601,0.3822,53.71,26.202,25.66,0.358,102.2,138.08,177,14,67,2,0,0,4.31,open
full,1028,1,3,3,none,134.23,23.031,85.9906,0.3832,53.71,26.202,25.66,0.358,100.48,137.87,143,20,286,3,0,0,4.16,open
full,1029,1,3,3,none,136.71,23.553,87.3348,0.2432,53.45,26.205,25.67,0.364,109.02,152.02,145,13,164,3,0,0,4.12,dead_end
full,1030,1,3,3,none,141.03,23.39,89.8888,0.3193,52.96,26.196,25.66,0.375,110.62,158.69,163,13,64,3,0,0,5.06,open
full,1031,1,3,3,none,129.83,22.862,82.9269,0.3635,54.29,26.207,25.66,0.345,112.02,142.55,151,17,186,2,0,0,4.52,open
full,1032,1,3,3,none,129.99,22.77,83.238,0.3458,54.23,26.206,25.71,0.347,110.38,148.01,144,15,186,2,0,0,4.11,open
full,1033,1,3,3,none,144.24,23.674,91.8068,0.3161,52.6,26.193,25.66,0.383,115.35,158.17,143,16,143,4,0,0,4.7,open
full,1034,1,3,3,none,148.42,23.099,94.7799,0.3256,52.03,26.189,25.66,0.395,108.31,138.49,166,14,90,3,0,0,4.77,open
full,1035,1,3,3,none,147.75,23.224,94.5057,0.3358,52.08,26.189,25.67,0.394,112.85,139.6,159,15,169,5,0,0,4.69,open
full,1036,1,3,3,none,124.75,23.139,80.1727,0.3716,54.81,26.211,25.66,0.334,109.62,142.29,149,18,113,2,0,0,4.2,open
full,1037,1,3,3,none,139.12,23.599,88.8035,0.2887,53.17,26.198,25.67,0.37,109.87,139.88,139,16,204,3,0,0,4.97,open
full,1038,1,3,3,none,136.41,23.034,86.8622,0.3232,53.54,26.205,25.66,0.362,108.0,138.66,144,13,150,2,0,0,4.69,dead_end
full,1039,1,3,3,none,134.64,23.55,86.1843,0.3523,53.67,26.202,25.66,0.359,111.13,145.09,146,17,88,3,0,0,4.52,open
full,1040,1,3,3,none,124.94,21.747,80.0181,0.3431,54.84,26.211,25.66,0.333,102.73,139.85,177,16,74,1,0,0,4.27,open
full,1041,1,3,3,none,129.95,23.071,83.4524,0.3822,54.19,26.206,25.66,0.348,107.51,145.93,167,16,95,2,0,0,4.78,open
full,1042,1,3,3,none,139.92,23.529,89.1389,0.342,53.11,26.197,25.66,0.371,109.38,147.31,145,17,190,3,0,0,4.85,open
full,1043,1,3,3,none,125.84,23.207,81.3694,0.3338,54.58,26.209,25.69,0.339,105.51,145.04,153,18,110,3,0,0,3.64,open
full,1044,1,3,3,none,125.33,22.697,80.2027,0.3206,54.8,26.211,25.66,0.334,102.87,127.21,145,15,183,1,0,0,4.37,open
full,1045,1,3,3,none,145.53,23.467,92.5819,0.3159,52.45,26.192,25.66,0.386,101.34,124.48,164,19,277,5,0,0,4.83,open
full,1046,1,3,3,none,133.65,23.142,85.5298,0.3907,53.79,26.203,25.66,0.356,102.72,126.7,159,17,99,3,0,0,4.8,open
full,1047,1,3,3,none,135.54,22.637,86.2768,0.2865,53.65,26.202,25.67,0.359,109.11,150.3,140,12,154,2,0,0,4.58,open
full,1048,1,3,3,none,162.54,24.154,103.5819,0.2683,50.36,26.175,25.67,0.432,111.76,152.86,142,18,137,6,0,0,5.23,open
full,1049,1,3,3,none,129.14,22.566,82.8864,0.296,54.29,26.207,25.66,0.345,104.52,131.6,177,16,171,4,0,0,4.05,open
full,1050,1,3,3,none,137.48,23.518,88.3462,0.4103,53.26,26.199,25.69,0.368,106.43,132.63,162,22,265,4,0,0,4.35,open
full,1051,0,2,3,timeout,240.0,22.866,153.4462,0.3191,40.86,26.127,25.69,0.641,107.79,138.13,147,20,1329,26,0,0,3.84,open
full,1052,1,3,3,none,132.92,23.08,85.048,0.3525,53.89,26.204,25.68,0.354,106.52,152.36,143,17,188,2,0,0,4.63,open
full,1053,1,3,3,none,105.52,22.542,68.4558,0.3076,57.03,26.229,25.69,0.285,99.84,143.82,149,17,171,4,0,0,3.83,dead_end
full,1054,1,3,3,none,128.26,23.094,81.9548,0.3551,54.47,26.208,25.69,0.341,105.49,156.46,159,16,115,3,0,0,4.26,open
full,1055,1,3,3,none,136.82,23.87,87.9404,0.4004,53.34,26.199,25.69,0.366,105.2,139.68,155,23,251,5,0,0,4.4,open
full,1056,1,3,3,none,134.91,23.406,86.1666,0.3633,53.67,26.206,25.66,0.359,100.93,149.42,148,16,284,4,0,0,4.23,dead_end
full,1057,1,3,3,none,137.33,23.102,88.3637,0.3447,53.25,26.199,25.66,0.368,101.77,139.18,152,20,243,5,0,0,3.9,open
full,1058,1,3,3,none,140.93,23.623,90.1118,0.3274,52.92,26.196,25.66,0.375,108.44,146.95,159,17,150,4,0,0,4.68,open
full,1059,1,3,3,none,121.03,21.827,77.4324,0.3837,55.34,26.215,25.68,0.322,104.66,130.23,140,16,154,2,0,0,4.16,open
full,1060,1,3,3,none,139.22,23.437,88.8552,0.2687,53.16,26.198,25.67,0.37,106.56,147.5,154,16,188,3,0,0,4.75,open
full,1061,1,3,3,none,129.65,23.377,83.4088,0.3447,54.2,26.206,25.68,0.347,113.55,187.14,148,17,174,4,0,0,4.08,open
full,1062,1,3,3,none,138.83,23.386,88.7063,0.3263,53.19,26.198,25.66,0.37,113.51,157.2,161,19,177,4,0,0,4.14,open
full,1063,1,3,3,none,149.44,23.648,95.4202,0.3137,51.91,26.188,25.68,0.398,113.28,153.77,175,16,143,4,0,0,4.42,open
full,1064,1,3,3,none,165.13,24.747,105.259,0.3754,50.04,26.173,25.66,0.439,110.68,145.38,157,21,231,7,0,0,4.63,open
full,1065,1,3,3,none,124.84,22.475,79.7886,0.3305,54.88,26.212,25.66,0.332,108.1,154.63,150,13,92,1,0,0,4.39,open
full,1066,1,3,3,none,133.64,23.359,85.7825,0.3705,53.74,26.202,25.66,0.357,109.8,141.37,169,17,79,3,0,0,4.85,open
full,1067,1,3,3,none,138.44,22.79,88.1591,0.3197,53.29,26.199,25.66,0.367,104.93,143.53,146,16,169,2,0,0,4.55,open
full,1068,1,3,3,none,144.93,23.302,92.344,0.3579,52.5,26.193,25.66,0.385,110.88,142.43,147,14,162,3,0,0,4.92,open
full,1069,1,3,3,none,131.72,23.437,84.277,0.3296,54.03,26.205,25.66,0.351,108.6,144.87,160,13,186,3,0,0,4.31,open
full,1070,1,3,3,none,143.03,24.157,92.1032,0.3787,52.54,26.193,25.66,0.384,104.07,132.5,159,22,224,7,0,0,3.87,open
full,1071,1,3,3,none,145.01,23.118,92.124,0.3135,52.54,26.197,25.66,0.384,107.12,149.43,147,17,143,3,0,0,4.83,dead_end
full,1072,1,3,3,none,126.04,23.935,81.3335,0.3653,54.59,26.209,25.67,0.339,100.85,141.29,149,17,192,5,0,0,3.85,open
full,1073,1,3,3,none,143.85,24.439,92.5211,0.4154,52.46,26.192,25.66,0.386,79.71,118.92,163,16,188,7,0,0,4.49,open
full,1074,1,3,3,none,127.32,23.224,81.6019,0.3852,54.54,26.209,25.7,0.34,77.7,124.7,159,14,118,3,0,0,4.7,open
